widget_id,page,field_type,label_verbatim,canonical_key,confidence,rationale
Text1,0,text,(Name of Limited Partnership as it appears on the record of the Secretary of State),entity.name,high,"Current legal name of the LP being restated. Narrow left-aligned widget at top of page (y=572, width 262pt) — the 'as on record' line at the form header."
Text2,0,text,"FIRST: The name of the limited partnership has been changed to (if no change, so indicate):",entity.new_name,high,"New name of the LP after restatement. If no name change, filer writes 'no change' or repeats the current name."
Text3,0,text,SECOND: The date of filing of the initial certificate of limited partnership was,entity.initial_filing_date,high,Date the original (pre-restatement) certificate of LP was filed with SOS — anchors the restatement to the original filing per §1322.5.
Text4,0,text,"THIRD: The street and mailing address of the limited partnership's designated office shall be: (physical location – street (not P.O. Box), city, state and zip code)",entity.designated_office.physical_address,high,Physical address of the designated office. NOTE: form visually shows TWO underlines under THIRD (physical + mailing) but widgets.json contains only ONE widget — the mailing-address blank is missing from the AcroForm (template gap; see open_questions).
Check Box5,0,text,FOURTH: [ ] Commercial Registered Agent,registered_agent.type,high,Mutually-exclusive 'commercial' option for the FOURTH registered-agent type.
Text11,0,text,FOURTH: Commercial Registered Agent — CRA Public Number:,registered_agent.cra_public_number,high,"Right-aligned narrow field on the Commercial-Registered-Agent row (y=255, x=449-545, width 96pt). Required only when registered_agent.type='commercial'."
Text7,0,text,(name of commercial registered agent),registered_agent.name,high,Full-width name line for the commercial-RA path (y=230). Same canonical key as Text8 (filer uses one based on RA type).
Check Box6,0,text,FOURTH: [ ] Noncommercial Registered Agent,registered_agent.type,high,Mutually-exclusive 'noncommercial' option for the FOURTH registered-agent type.
Text8,0,text,(name of noncommercial registered agent),registered_agent.name,high,Full-width name line for the noncommercial-RA path (y=170). Same canonical key as Text7.
Text9,0,text,"(physical location, not P.O. Box – street, city, state and zip code)",registered_agent.physical_address,high,Single-line concatenated physical address of the registered agent (no P.O. Box). y=134.
Text10,0,text,(mailing address if different from above),registered_agent.mailing_address,high,Optional single-line mailing address of the registered agent. y=99 (bottom of page).
Text12,1,text,SIXTH: Name (row 1),general_partner_1.name,high,Name of the first individual general partner (left column).
Text13,1,text,SIXTH: Name (row 2),general_partner_2.name,high,Name of the second individual general partner.
Text14,1,text,SIXTH: Name (row 3),general_partner_3.name,high,Name of the third individual general partner.
Text15,1,text,SIXTH: Address (row 1),general_partner_1.address,high,Address of the first individual general partner (right column).
Text16,1,text,SIXTH: Address (row 2),general_partner_2.address,high,Address of the second individual general partner.
Text17,1,text,SIXTH: Address (row 3),general_partner_3.address,high,Address of the third individual general partner.
Check Box18,1,text,"[ ] Names and addresses of additional general partners are attached as Exhibit ___, and made a part hereof.",general_partner.additional_attached,high,Boolean opt-in for additional-GP exhibit. The inline 'Exhibit ___' letter blank is visible on the page but missing from the AcroForm (template gap; see open_questions).
